00-17-0D-00-00-58-2F-F2,16.5,7.41,4.13,2017-04-08 23:29:34,1491686974190
00-17-0D-00-00-30-3F-17,16.69,7.42,4.07,2017-04-08 23:29:35,1491686975192
00-17-0D-00-00-30-3F-17,16.56,7.38,4.04,2017-04-08 23:29:36,1491686976195
00-17-0D-00-00-30-3F-17,16.12,7.41,4.07,2017-04-08 23:29:37,1491686977197
00-17-0D-00-00-30-4D-94,15.75,7.39,4.04,2017-04-08 23:29:38,1491686978199
00-17-0D-00-00-58-2F-F2,15.38,7.4,3.96,2017-04-08 23:29:39,1491686979202
00-17-0D-00-00-30-4D-94,14.94,7.38,3.99,2017-04-08 23:29:40,1491686980205
00-17-0D-00-00-58-2F-F2,14.38,7.36,3.99,2017-04-08 23:29:41,1491686981207
00-17-0D-00-00-30-4D-94,13.88,7.34,4.04,2017-04-08 23:29:42,1491686982209
00-17-0D-00-00-30-4D-94,13.44,7.36,4.04,2017-04-08 23:29:43,1491686983210
00-17-0D-00-00-30-3F-17,12.94,7.35,4.1,2017-04-08 23:29:44,1491686984212
00-17-0D-00-00-58-2F-F2,12.5,7.33,4.13,2017-04-08 23:29:45,1491686985215
00-17-0D-00-00-58-2F-F2,12.06,7.32,4.1,2017-04-08 23:29:46,1491686986216
00-17-0D-00-00-30-4D-94,11.56,7.34,4.16,2017-04-08 23:29:47,1491686987219
00-17-0D-00-00-30-3F-17,11.12,7.33,4.04,2017-04-08 23:29:48,1491686988220
00-17-0D-00-00-30-4D-94,10.81,7.33,4.07,2017-04-08 23:29:49,1491686989221
00-17-0D-00-00-30-4D-94,10.56,7.32,3.99,2017-04-08 23:29:50,1491686990223
00-17-0D-00-00-30-4D-94,10.31,7.3,4.04,2017-04-08 23:29:51,1491686991225
00-17-0D-00-00-30-4D-94,10.12,7.32,4.07,2017-04-08 23:29:52,1491686992226
00-17-0D-00-00-30-3F-17,10,7.33,4.07,2017-04-08 23:29:53,1491686993227
00-17-0D-00-00-58-2F-F2,9.81,7.31,4.1,2017-04-08 23:29:54,1491686994229
00-17-0D-00-00-30-3F-17,9.69,7.3,4.1,2017-04-08 23:29:55,1491686995231
00-17-0D-00-00-58-2F-F2,9.5,7.3,4.04,2017-04-08 23:29:56,1491686996234
00-17-0D-00-00-30-4D-94,9.31,7.27,4.1,2017-04-08 23:29:57,1491686997235
00-17-0D-00-00-58-2F-F2,9.06,7.31,4.07,2017-04-08 23:29:58,1491686998238
00-17-0D-00-00-58-2F-F2,8.81,7.29,4.1,2017-04-08 23:29:59,1491686999240
00-17-0D-00-00-30-3F-17,8.62,7.28,4.04,2017-04-08 23:30:00,1491687000241
