00-17-0d-00-00-30-49-58,22.36,6.1397,6.5599,2017-05-08 06:22:51.209021,1494217371209
00-17-0d-00-00-30-48-18,22.77,5.4392,5.2685,2017-05-08 06:22:53.211312,1494217373211
00-17-0d-00-00-30-4d-94,22.16,6.3995,5.2392,2017-05-08 06:22:55.213534,1494217375213
00-17-0d-00-00-30-47-fa,22.56,6.4484,6.7742,2017-05-08 06:22:57.215835,1494217377216
00-17-0d-00-00-30-49-58,22.77,7.1435,7.3647,2017-05-08 06:22:59.218145,1494217379218
00-17-0d-00-00-30-48-18,22.36,5.6823,5.3856,2017-05-08 06:23:01.218767,1494217381219
00-17-0d-00-00-30-4d-94,21.95,5.2521,5.2678,2017-05-08 06:23:03.221059,1494217383221
00-17-0d-00-00-30-49-58,22.56,7.7931,5.6542,2017-05-08 06:23:05.221504,1494217385221
00-17-0d-00-00-30-47-fa,22.36,6.2453,7.8793,2017-05-08 06:23:07.223785,1494217387224
00-17-0d-00-00-30-48-18,22.16,6.7755,5.2009,2017-05-08 06:23:09.226157,1494217389226
00-17-0d-00-00-30-4d-94,21.95,6.4569,5.4928,2017-05-08 06:23:11.228556,1494217391228
00-17-0d-00-00-30-49-58,22.77,7.2241,6.0946,2017-05-08 06:23:13.230836,1494217393231
00-17-0d-00-00-30-47-fa,22.36,4.9002,7.0392,2017-05-08 06:23:15.233129,1494217395233
00-17-0d-00-00-30-48-18,22.77,7.5833,7.6536,2017-05-08 06:23:17.235415,1494217397235
00-17-0d-00-00-30-4d-94,22.16,5.7095,5.1486,2017-05-08 06:23:19.236838,1494217399237
00-17-0d-00-00-30-47-fa,22.36,6.0292,6.9958,2017-05-08 06:23:21.239081,1494217401239
00-17-0d-00-00-30-49-58,22.77,5.1255,7.1302,2017-05-08 06:23:23.241331,1494217403241
00-17-0d-00-00-30-48-18,22.56,5.3232,7.4892,2017-05-08 06:23:25.243589,1494217405243
00-17-0d-00-00-30-4d-94,22.16,6.7244,6.2175,2017-05-08 06:23:27.245803,1494217407246
00-17-0d-00-00-30-49-58,22.56,7.4866,6.8152,2017-05-08 06:23:29.246267,1494217409246
00-17-0d-00-00-30-47-fa,22.77,7.8108,7.7703,2017-05-08 06:23:31.246758,1494217411247
00-17-0d-00-00-30-48-18,22.56,7.6928,6.5936,2017-05-08 06:23:33.249080,1494217413249
00-17-0d-00-00-30-4d-94,21.75,5.6412,7.7747,2017-05-08 06:23:35.251412,1494217415251
00-17-0d-00-00-30-47-fa,22.36,5.3663,7.7578,2017-05-08 06:23:37.253696,1494217417254
00-17-0d-00-00-30-49-58,22.97,5.6587,7.5212,2017-05-08 06:23:39.256022,1494217419256
00-17-0d-00-00-30-48-18,22.36,7.339,7.1228,2017-05-08 06:23:41.258421,1494217421258
00-17-0d-00-00-30-4d-94,21.95,6.9838,7.7987,2017-05-08 06:23:43.259605,1494217423260
00-17-0d-00-00-30-47-fa,22.16,7.0211,6.5237,2017-05-08 06:23:45.261919,1494217425262
00-17-0d-00-00-30-49-58,22.77,7.8604,7.8351,2017-05-08 06:23:47.262360,1494217427262
00-17-0d-00-00-30-48-18,22.56,7.3291,5.5534,2017-05-08 06:23:49.264609,1494217429265
00-17-0d-00-00-30-4d-94,21.75,6.9176,6.0069,2017-05-08 06:23:51.266901,1494217431267
00-17-0d-00-00-30-49-58,22.56,6.6047,6.8616,2017-05-08 06:23:53.269217,1494217433269
00-17-0d-00-00-30-47-fa,22.36,5.0452,5.9096,2017-05-08 06:23:55.270269,1494217435270
00-17-0d-00-00-30-48-18,22.56,6.3614,7.0659,2017-05-08 06:23:57.272508,1494217437272
00-17-0d-00-00-30-4d-94,21.95,7.6709,6.3087,2017-05-08 06:23:59.274764,1494217439275
00-17-0d-00-00-30-47-fa,22.36,5.361,7.8256,2017-05-08 06:24:01.276084,1494217441276
00-17-0d-00-00-30-49-58,22.56,6.6776,7.6897,2017-05-08 06:24:03.278324,1494217443278
00-17-0d-00-00-30-48-18,22.77,5.7883,5.0137,2017-05-08 06:24:05.280545,1494217445280
00-17-0d-00-00-30-4d-94,21.95,6.3612,6.5084,2017-05-08 06:24:07.282808,1494217447283
00-17-0d-00-00-30-47-fa,22.77,5.2112,6.7188,2017-05-08 06:24:09.285022,1494217449285
00-17-0d-00-00-30-49-58,22.77,5.6681,7.5279,2017-05-08 06:24:11.287263,1494217451287
